freq,nrg_bal,unit,geo,TIME_PERIOD,values
A,REN,PC,PT,2004-01-01,19.205
A,REN,PC,PT,2005-01-01,19.523
A,REN,PC,PT,2006-01-01,20.792
A,REN,PC,PT,2007-01-01,21.907
A,REN,PC,PT,2008-01-01,22.929
A,REN,PC,PT,2009-01-01,24.405
A,REN,PC,PT,2010-01-01,24.15
A,REN,PC,PT,2011-01-01,24.603
A,REN,PC,PT,2012-01-01,24.574
A,REN,PC,PT,2013-01-01,25.699
A,REN,PC,PT,2014-01-01,29.508
A,REN,PC,PT,2015-01-01,30.514
A,REN,PC,PT,2016-01-01,30.864
A,REN,PC,PT,2017-01-01,30.611
A,REN,PC,PT,2018-01-01,30.203
A,REN,PC,PT,2019-01-01,30.623
A,REN,PC,PT,2020-01-01,33.982
A,REN,PC,PT,2021-01-01,33.982
A,REN,PC,PT,2022-01-01,34.675
A,REN,PC,PT,2023-01-01,35.154
A,REN,PC,PT,2024-01-01,36.319
A,REN,PC,RO,2004-01-01,16.811
A,REN,PC,RO,2005-01-01,17.571
A,REN,PC,RO,2006-01-01,17.096
A,REN,PC,RO,2007-01-01,18.195
A,REN,PC,RO,2008-01-01,20.204
A,REN,PC,RO,2009-01-01,22.157
A,REN,PC,RO,2010-01-01,22.834
A,REN,PC,RO,2011-01-01,21.743
A,REN,PC,RO,2012-01-01,22.825
A,REN,PC,RO,2013-01-01,23.886
A,REN,PC,RO,2014-01-01,24.845
A,REN,PC,RO,2015-01-01,24.785
A,REN,PC,RO,2016-01-01,25.032
A,REN,PC,RO,2017-01-01,24.454
A,REN,PC,RO,2018-01-01,23.875
A,REN,PC,RO,2019-01-01,24.29
A,REN,PC,RO,2020-01-01,24.478
A,REN,PC,RO,2021-01-01,23.871
A,REN,PC,RO,2022-01-01,24.229
A,REN,PC,RO,2023-01-01,25.758
A,REN,PC,RO,2024-01-01,25.378
A,REN,PC,RS,2004-01-01,12.724
A,REN,PC,RS,2005-01-01,14.257
A,REN,PC,RS,2006-01-01,14.542
A,REN,PC,RS,2007-01-01,14.327
A,REN,PC,RS,2008-01-01,15.888
A,REN,PC,RS,2009-01-01,21.024
A,REN,PC,RS,2010-01-01,19.763
A,REN,PC,RS,2011-01-01,19.118
A,REN,PC,RS,2012-01-01,20.79
A,REN,PC,RS,2013-01-01,21.095
A,REN,PC,RS,2014-01-01,22.864
A,REN,PC,RS,2015-01-01,21.989
A,REN,PC,RS,2016-01-01,21.147
A,REN,PC,RS,2017-01-01,20.287
A,REN,PC,RS,2018-01-01,20.32
A,REN,PC,RS,2019-01-01,21.443
A,REN,PC,RS,2020-01-01,26.297
A,REN,PC,RS,2021-01-01,25.255
A,REN,PC,RS,2022-01-01,24.67
A,REN,PC,RS,2023-01-01,25.428
A,REN,PC,RS,2024-01-01,25.862
A,REN,PC,SE,2004-01-01,38.427
A,REN,PC,SE,2005-01-01,39.982
A,REN,PC,SE,2006-01-01,41.734
A,REN,PC,SE,2007-01-01,43.224
A,REN,PC,SE,2008-01-01,43.922
A,REN,PC,SE,2009-01-01,47.024
A,REN,PC,SE,2010-01-01,46.099
A,REN,PC,SE,2011-01-01,47.632
A,REN,PC,SE,2012-01-01,49.403
A,REN,PC,SE,2013-01-01,50.153
A,REN,PC,SE,2014-01-01,51.151
A,REN,PC,SE,2015-01-01,52.22
A,REN,PC,SE,2016-01-01,52.597
A,REN,PC,SE,2017-01-01,53.39
A,REN,PC,SE,2018-01-01,53.916
A,REN,PC,SE,2019-01-01,55.785
A,REN,PC,SE,2020-01-01,60.124
A,REN,PC,SE,2021-01-01,62.527
A,REN,PC,SE,2022-01-01,66.287
A,REN,PC,SE,2023-01-01,66.393
A,REN,PC,SE,2024-01-01,62.846
A,REN,PC,SI,2004-01-01,18.397
A,REN,PC,SI,2005-01-01,19.809
A,REN,PC,SI,2006-01-01,18.416
A,REN,PC,SI,2007-01-01,19.675
A,REN,PC,SI,2008-01-01,18.646
A,REN,PC,SI,2009-01-01,20.765
A,REN,PC,SI,2010-01-01,21.081
A,REN,PC,SI,2011-01-01,20.937
A,REN,PC,SI,2012-01-01,21.551
A,REN,PC,SI,2013-01-01,23.16
A,REN,PC,SI,2014-01-01,22.459
A,REN,PC,SI,2015-01-01,22.879
A,REN,PC,SI,2016-01-01,21.975
A,REN,PC,SI,2017-01-01,21.658
A,REN,PC,SI,2018-01-01,21.378
A,REN,PC,SI,2019-01-01,21.968
A,REN,PC,SI,2020-01-01,25
A,REN,PC,SI,2021-01-01,25
A,REN,PC,SI,2022-01-01,25.002
A,REN,PC,SI,2023-01-01,25.066
A,REN,PC,SI,2024-01-01,25.001
A,REN,PC,SK,2004-01-01,6.391
A,REN,PC,SK,2005-01-01,6.36
A,REN,PC,SK,2006-01-01,6.584
A,REN,PC,SK,2007-01-01,7.766
A,REN,PC,SK,2008-01-01,7.723
A,REN,PC,SK,2009-01-01,9.368
A,REN,PC,SK,2010-01-01,9.099
A,REN,PC,SK,2011-01-01,10.348
A,REN,PC,SK,2012-01-01,10.453
A,REN,PC,SK,2013-01-01,10.133
A,REN,PC,SK,2014-01-01,11.713
A,REN,PC,SK,2015-01-01,12.882
A,REN,PC,SK,2016-01-01,12.029
A,REN,PC,SK,2017-01-01,11.465
A,REN,PC,SK,2018-01-01,11.896
A,REN,PC,SK,2019-01-01,16.894
A,REN,PC,SK,2020-01-01,17.345
A,REN,PC,SK,2021-01-01,17.419
A,REN,PC,SK,2022-01-01,17.482
A,REN,PC,SK,2023-01-01,16.991
A,REN,PC,SK,2024-01-01,18.092
A,REN,PC,XK,2004-01-01,20.541
A,REN,PC,XK,2005-01-01,19.773
A,REN,PC,XK,2006-01-01,19.511
A,REN,PC,XK,2007-01-01,18.812
A,REN,PC,XK,2008-01-01,18.429
A,REN,PC,XK,2009-01-01,18.23
A,REN,PC,XK,2010-01-01,18.23
A,REN,PC,XK,2011-01-01,17.598
A,REN,PC,XK,2012-01-01,18.625
A,REN,PC,XK,2013-01-01,18.823
A,REN,PC,XK,2014-01-01,19.544
A,REN,PC,XK,2015-01-01,18.484
A,REN,PC,XK,2016-01-01,24.472
A,REN,PC,XK,2017-01-01,23.082
A,REN,PC,XK,2018-01-01,24.616
A,REN,PC,XK,2019-01-01,24.215
A,REN,PC,XK,2020-01-01,24.401
A,REN,PC,XK,2021-01-01,22.061
A,REN,PC,XK,2022-01-01,18.773
A,REN,PC,XK,2023-01-01,20.215
A,REN,PC,XK,2024-01-01,18.02
A,REN_ELC,PC,AL,2004-01-01,69.979
A,REN_ELC,PC,AL,2005-01-01,76.112
A,REN_ELC,PC,AL,2006-01-01,74.208
A,REN_ELC,PC,AL,2007-01-01,79.631
A,REN_ELC,PC,AL,2008-01-01,73.299
A,REN_ELC,PC,AL,2009-01-01,70.714
A,REN_ELC,PC,AL,2010-01-01,74.618
A,REN_ELC,PC,AL,2011-01-01,66.131
A,REN_ELC,PC,AL,2012-01-01,72.427
A,REN_ELC,PC,AL,2013-01-01,62.665
A,REN_ELC,PC,AL,2014-01-01,70.985
A,REN_ELC,PC,AL,2015-01-01,79.222
A,REN_ELC,PC,AL,2016-01-01,82.104
A,REN_ELC,PC,AL,2017-01-01,91.025
A,REN_ELC,PC,AL,2018-01-01,92.45
A,REN_ELC,PC,AL,2019-01-01,92.994
A,REN_ELC,PC,AL,2020-01-01,99.975
A,REN_ELC,PC,AL,2021-01-01,94.421
A,REN_ELC,PC,AL,2022-01-01,102.969
A,REN_ELC,PC,AL,2023-01-01,105.381
A,REN_ELC,PC,AL,2024-01-01,105.188
A,REN_ELC,PC,AT,2004-01-01,61.627
A,REN_ELC,PC,AT,2005-01-01,62.901
A,REN_ELC,PC,AT,2006-01-01,63.527
A,REN_ELC,PC,AT,2007-01-01,65.666
A,REN_ELC,PC,AT,2008-01-01,65.88
A,REN_ELC,PC,AT,2009-01-01,68.626
A,REN_ELC,PC,AT,2010-01-01,66.361
A,REN_ELC,PC,AT,2011-01-01,66.779
A,REN_ELC,PC,AT,2012-01-01,67.439
A,REN_ELC,PC,AT,2013-01-01,68.909
A,REN_ELC,PC,AT,2014-01-01,71.059
A,REN_ELC,PC,AT,2015-01-01,71.487
A,REN_ELC,PC,AT,2016-01-01,72.521
A,REN_ELC,PC,AT,2017-01-01,71.626
A,REN_ELC,PC,AT,2018-01-01,74.189
A,REN_ELC,PC,AT,2019-01-01,75.067
A,REN_ELC,PC,AT,2020-01-01,78.204
A,REN_ELC,PC,AT,2021-01-01,74.008
A,REN_ELC,PC,AT,2022-01-01,73.64
A,REN_ELC,PC,AT,2023-01-01,87.899
A,REN_ELC,PC,AT,2024-01-01,90.065
A,REN_ELC,PC,BA,2014-01-01,38.394
A,REN_ELC,PC,BA,2015-01-01,38.726
A,REN_ELC,PC,BA,2016-01-01,40.829
A,REN_ELC,PC,BA,2017-01-01,39.564
A,REN_ELC,PC,BA,2018-01-01,41.498
A,REN_ELC,PC,BA,2019-01-01,45.482
A,REN_ELC,PC,BA,2020-01-01,49.308
A,REN_ELC,PC,BA,2021-01-01,46.318
A,REN_ELC,PC,BA,2022-01-01,48.416
A,REN_ELC,PC,BA,2023-01-01,51.559
A,REN_ELC,PC,BE,2004-01-01,1.714
A,REN_ELC,PC,BE,2005-01-01,2.386
A,REN_ELC,PC,BE,2006-01-01,3.13
A,REN_ELC,PC,BE,2007-01-01,3.662
A,REN_ELC,PC,BE,2008-01-01,4.625
A,REN_ELC,PC,BE,2009-01-01,6.176
A,REN_ELC,PC,BE,2010-01-01,7.332
A,REN_ELC,PC,BE,2011-01-01,8.989
A,REN_ELC,PC,BE,2012-01-01,11.338
A,REN_ELC,PC,BE,2013-01-01,12.547
A,REN_ELC,PC,BE,2014-01-01,13.414
A,REN_ELC,PC,BE,2015-01-01,15.573
A,REN_ELC,PC,BE,2016-01-01,15.834
A,REN_ELC,PC,BE,2017-01-01,17.214
A,REN_ELC,PC,BE,2018-01-01,18.886
A,REN_ELC,PC,BE,2019-01-01,20.817
A,REN_ELC,PC,BE,2020-01-01,25.122
A,REN_ELC,PC,BE,2021-01-01,26.035
A,REN_ELC,PC,BE,2022-01-01,29.505
A,REN_ELC,PC,BE,2023-01-01,31.368
A,REN_ELC,PC,BE,2024-01-01,31.274
A,REN_ELC,PC,BG,2004-01-01,8.358
A,REN_ELC,PC,BG,2005-01-01,8.666
A,REN_ELC,PC,BG,2006-01-01,8.73
A,REN_ELC,PC,BG,2007-01-01,8.899
A,REN_ELC,PC,BG,2008-01-01,9.544
A,REN_ELC,PC,BG,2009-01-01,10.906
A,REN_ELC,PC,BG,2010-01-01,12.358
A,REN_ELC,PC,BG,2011-01-01,12.621
A,REN_ELC,PC,BG,2012-01-01,15.816
A,REN_ELC,PC,BG,2013-01-01,18.682
A,REN_ELC,PC,BG,2014-01-01,18.686
A,REN_ELC,PC,BG,2015-01-01,18.975
A,REN_ELC,PC,BG,2016-01-01,19.147
A,REN_ELC,PC,BG,2017-01-01,19.022
A,REN_ELC,PC,BG,2018-01-01,22.355
A,REN_ELC,PC,BG,2019-01-01,23.509
A,REN_ELC,PC,BG,2020-01-01,23.586
A,REN_ELC,PC,BG,2021-01-01,21.413
A,REN_ELC,PC,BG,2022-01-01,20.362
A,REN_ELC,PC,BG,2023-01-01,29.702
A,REN_ELC,PC,BG,2024-01-01,33.843
A,REN_ELC,PC,CY,2004-01-01,0.019
A,REN_ELC,PC,CY,2005-01-01,0.024
A,REN_ELC,PC,CY,2006-01-01,0.034
A,REN_ELC,PC,CY,2007-01-01,0.074
A,REN_ELC,PC,CY,2008-01-01,0.285
A,REN_ELC,PC,CY,2009-01-01,0.589
A,REN_ELC,PC,CY,2010-01-01,1.39
A,REN_ELC,PC,CY,2011-01-01,3.445
A,REN_ELC,PC,CY,2012-01-01,4.927
A,REN_ELC,PC,CY,2013-01-01,6.654
A,REN_ELC,PC,CY,2014-01-01,7.399
A,REN_ELC,PC,CY,2015-01-01,8.445
A,REN_ELC,PC,CY,2016-01-01,8.587
A,REN_ELC,PC,CY,2017-01-01,8.911
A,REN_ELC,PC,CY,2018-01-01,9.357
A,REN_ELC,PC,CY,2019-01-01,9.756
A,REN_ELC,PC,CY,2020-01-01,12.041
A,REN_ELC,PC,CY,2021-01-01,14.84
A,REN_ELC,PC,CY,2022-01-01,16.963
A,REN_ELC,PC,CY,2023-01-01,20.939
A,REN_ELC,PC,CY,2024-01-01,24.086
A,REN_ELC,PC,CZ,2004-01-01,3.693
A,REN_ELC,PC,CZ,2005-01-01,3.782
A,REN_ELC,PC,CZ,2006-01-01,4.096
A,REN_ELC,PC,CZ,2007-01-01,4.621
A,REN_ELC,PC,CZ,2008-01-01,5.182
A,REN_ELC,PC,CZ,2009-01-01,6.378
A,REN_ELC,PC,CZ,2010-01-01,7.516
A,REN_ELC,PC,CZ,2011-01-01,10.61
A,REN_ELC,PC,CZ,2012-01-01,11.667
A,REN_ELC,PC,CZ,2013-01-01,12.781
A,REN_ELC,PC,CZ,2014-01-01,13.89
A,REN_ELC,PC,CZ,2015-01-01,14.072
A,REN_ELC,PC,CZ,2016-01-01,13.615
A,REN_ELC,PC,CZ,2017-01-01,13.654
A,REN_ELC,PC,CZ,2018-01-01,13.711
A,REN_ELC,PC,CZ,2019-01-01,14.046
A,REN_ELC,PC,CZ,2020-01-01,14.81
A,REN_ELC,PC,CZ,2021-01-01,14.468
A,REN_ELC,PC,CZ,2022-01-01,15.498
A,REN_ELC,PC,CZ,2023-01-01,16.447
A,REN_ELC,PC,CZ,2024-01-01,17.928
A,REN_ELC,PC,DE,2004-01-01,9.436
A,REN_ELC,PC,DE,2005-01-01,10.577
A,REN_ELC,PC,DE,2006-01-01,11.944
A,REN_ELC,PC,DE,2007-01-01,13.727
A,REN_ELC,PC,DE,2008-01-01,15.141
A,REN_ELC,PC,DE,2009-01-01,17.521
A,REN_ELC,PC,DE,2010-01-01,18.241
A,REN_ELC,PC,DE,2011-01-01,20.93
A,REN_ELC,PC,DE,2012-01-01,23.605
A,REN_ELC,PC,DE,2013-01-01,25.284
A,REN_ELC,PC,DE,2014-01-01,28.171
A,REN_ELC,PC,DE,2015-01-01,30.882
A,REN_ELC,PC,DE,2016-01-01,32.273
A,REN_ELC,PC,DE,2017-01-01,34.612
A,REN_ELC,PC,DE,2018-01-01,37.591
A,REN_ELC,PC,DE,2019-01-01,40.604
A,REN_ELC,PC,DE,2020-01-01,44.215
A,REN_ELC,PC,DE,2021-01-01,43.964
A,REN_ELC,PC,DE,2022-01-01,48.041
A,REN_ELC,PC,DE,2023-01-01,51.945
A,REN_ELC,PC,DE,2024-01-01,54.084
A,REN_ELC,PC,DK,2004-01-01,23.754
A,REN_ELC,PC,DK,2005-01-01,24.647
A,REN_ELC,PC,DK,2006-01-01,23.966
A,REN_ELC,PC,DK,2007-01-01,25.001
A,REN_ELC,PC,DK,2008-01-01,25.936
A,REN_ELC,PC,DK,2009-01-01,28.257
A,REN_ELC,PC,DK,2010-01-01,32.735
A,REN_ELC,PC,DK,2011-01-01,35.874
A,REN_ELC,PC,DK,2012-01-01,38.716
A,REN_ELC,PC,DK,2013-01-01,43.084
A,REN_ELC,PC,DK,2014-01-01,48.493
A,REN_ELC,PC,DK,2015-01-01,51.292
A,REN_ELC,PC,DK,2016-01-01,53.717
A,REN_ELC,PC,DK,2017-01-01,59.94
A,REN_ELC,PC,DK,2018-01-01,62.394
A,REN_ELC,PC,DK,2019-01-01,65.347
A,REN_ELC,PC,DK,2020-01-01,65.323
A,REN_ELC,PC,DK,2021-01-01,73.181
A,REN_ELC,PC,DK,2022-01-01,76.708
A,REN_ELC,PC,DK,2023-01-01,78.975
A,REN_ELC,PC,DK,2024-01-01,79.655
A,REN_ELC,PC,EA20,2021-01-01,37.806
A,REN_ELC,PC,EA20,2022-01-01,41.285
A,REN_ELC,PC,EA20,2023-01-01,45.349
A,REN_ELC,PC,EA20,2024-01-01,47.359
A,REN_ELC,PC,EA21,2021-01-01,59.219
A,REN_ELC,PC,EA21,2022-01-01,61.647
A,REN_ELC,PC,EA21,2023-01-01,75.051
A,REN_ELC,PC,EA21,2024-01-01,81.202
A,REN_ELC,PC,EE,2004-01-01,0.546
A,REN_ELC,PC,EE,2005-01-01,1.127
A,REN_ELC,PC,EE,2006-01-01,1.428
A,REN_ELC,PC,EE,2007-01-01,1.432
A,REN_ELC,PC,EE,2008-01-01,1.972
A,REN_ELC,PC,EE,2009-01-01,5.966
A,REN_ELC,PC,EE,2010-01-01,10.294
A,REN_ELC,PC,EE,2011-01-01,12.199
A,REN_ELC,PC,EE,2012-01-01,15.67
A,REN_ELC,PC,EE,2013-01-01,12.948
A,REN_ELC,PC,EE,2014-01-01,14.017
A,REN_ELC,PC,EE,2015-01-01,16.152
A,REN_ELC,PC,EE,2016-01-01,16.194
A,REN_ELC,PC,EE,2017-01-01,17.583
A,REN_ELC,PC,EE,2018-01-01,19.679
A,REN_ELC,PC,EE,2019-01-01,21.998
A,REN_ELC,PC,EE,2020-01-01,28.293
A,REN_ELC,PC,EE,2021-01-01,29.197
A,REN_ELC,PC,EE,2022-01-01,29.115
A,REN_ELC,PC,EE,2023-01-01,31.845
A,REN_ELC,PC,EE,2024-01-01,38.882
A,REN_ELC,PC,EL,2004-01-01,7.842
A,REN_ELC,PC,EL,2005-01-01,8.213
A,REN_ELC,PC,EL,2006-01-01,8.924
A,REN_ELC,PC,EL,2007-01-01,9.33
A,REN_ELC,PC,EL,2008-01-01,9.646
A,REN_ELC,PC,EL,2009-01-01,11.016
A,REN_ELC,PC,EL,2010-01-01,12.307
A,REN_ELC,PC,EL,2011-01-01,13.81
A,REN_ELC,PC,EL,2012-01-01,16.364
A,REN_ELC,PC,EL,2013-01-01,21.241
A,REN_ELC,PC,EL,2014-01-01,21.923
A,REN_ELC,PC,EL,2015-01-01,22.089
A,REN_ELC,PC,EL,2016-01-01,22.657
A,REN_ELC,PC,EL,2017-01-01,24.464
A,REN_ELC,PC,EL,2018-01-01,26.001
A,REN_ELC,PC,EL,2019-01-01,31.295
A,REN_ELC,PC,EL,2020-01-01,35.856
A,REN_ELC,PC,EL,2021-01-01,35.881
A,REN_ELC,PC,EL,2022-01-01,42.361
A,REN_ELC,PC,EL,2023-01-01,48.225
A,REN_ELC,PC,EL,2024-01-01,51.248
A,REN_ELC,PC,ES,2004-01-01,19.018
A,REN_ELC,PC,ES,2005-01-01,19.166
A,REN_ELC,PC,ES,2006-01-01,20.027
A,REN_ELC,PC,ES,2007-01-01,21.718
A,REN_ELC,PC,ES,2008-01-01,23.777
A,REN_ELC,PC,ES,2009-01-01,27.882
A,REN_ELC,PC,ES,2010-01-01,29.748
A,REN_ELC,PC,ES,2011-01-01,31.53
A,REN_ELC,PC,ES,2012-01-01,33.438
A,REN_ELC,PC,ES,2013-01-01,36.027
A,REN_ELC,PC,ES,2014-01-01,37.128
A,REN_ELC,PC,ES,2015-01-01,36.972
A,REN_ELC,PC,ES,2016-01-01,36.676
A,REN_ELC,PC,ES,2017-01-01,36.465
A,REN_ELC,PC,ES,2018-01-01,35.236
A,REN_ELC,PC,ES,2019-01-01,37.131
A,REN_ELC,PC,ES,2020-01-01,42.944
A,REN_ELC,PC,ES,2021-01-01,45.994
A,REN_ELC,PC,ES,2022-01-01,50.888
A,REN_ELC,PC,ES,2023-01-01,56.915
A,REN_ELC,PC,ES,2024-01-01,59.673
A,REN_ELC,PC,EU27_2020,2004-01-01,15.871
A,REN_ELC,PC,EU27_2020,2005-01-01,16.402
A,REN_ELC,PC,EU27_2020,2006-01-01,16.879
A,REN_ELC,PC,EU27_2020,2007-01-01,17.647
A,REN_ELC,PC,EU27_2020,2008-01-01,18.526
A,REN_ELC,PC,EU27_2020,2009-01-01,20.654
A,REN_ELC,PC,EU27_2020,2010-01-01,21.283
A,REN_ELC,PC,EU27_2020,2011-01-01,23.3
A,REN_ELC,PC,EU27_2020,2012-01-01,25.138
A,REN_ELC,PC,EU27_2020,2013-01-01,26.769
A,REN_ELC,PC,EU27_2020,2014-01-01,28.601
A,REN_ELC,PC,EU27_2020,2015-01-01,29.655
A,REN_ELC,PC,EU27_2020,2016-01-01,30.172
A,REN_ELC,PC,EU27_2020,2017-01-01,31.104
A,REN_ELC,PC,EU27_2020,2018-01-01,32.134
A,REN_ELC,PC,EU27_2020,2019-01-01,34.086
A,REN_ELC,PC,EU27_2020,2020-01-01,37.408
A,REN_ELC,PC,EU27_2020,2021-01-01,37.793
A,REN_ELC,PC,EU27_2020,2022-01-01,41.239
A,REN_ELC,PC,EU27_2020,2023-01-01,45.397
A,REN_ELC,PC,EU27_2020,2024-01-01,47.503
A,REN_ELC,PC,FI,2004-01-01,26.711
A,REN_ELC,PC,FI,2005-01-01,26.918
A,REN_ELC,PC,FI,2006-01-01,26.42
A,REN_ELC,PC,FI,2007-01-01,25.468
A,REN_ELC,PC,FI,2008-01-01,26.745
A,REN_ELC,PC,FI,2009-01-01,26.821
A,REN_ELC,PC,FI,2010-01-01,27.216
A,REN_ELC,PC,FI,2011-01-01,28.964
A,REN_ELC,PC,FI,2012-01-01,29.11
A,REN_ELC,PC,FI,2013-01-01,30.543
A,REN_ELC,PC,FI,2014-01-01,31.114
A,REN_ELC,PC,FI,2015-01-01,32.207
A,REN_ELC,PC,FI,2016-01-01,32.716
A,REN_ELC,PC,FI,2017-01-01,35.044
A,REN_ELC,PC,FI,2018-01-01,36.539
A,REN_ELC,PC,FI,2019-01-01,37.969
A,REN_ELC,PC,FI,2020-01-01,39.564
A,REN_ELC,PC,FI,2021-01-01,39.583
A,REN_ELC,PC,FI,2022-01-01,47.966
A,REN_ELC,PC,FI,2023-01-01,52.374
A,REN_ELC,PC,FI,2024-01-01,54.309
A,REN_ELC,PC,FR,2004-01-01,13.782
A,REN_ELC,PC,FR,2005-01-01,13.738
A,REN_ELC,PC,FR,2006-01-01,14.058
A,REN_ELC,PC,FR,2007-01-01,14.289
A,REN_ELC,PC,FR,2008-01-01,14.358
A,REN_ELC,PC,FR,2009-01-01,15.088
A,REN_ELC,PC,FR,2010-01-01,14.815
A,REN_ELC,PC,FR,2011-01-01,16.179
A,REN_ELC,PC,FR,2012-01-01,16.548
A,REN_ELC,PC,FR,2013-01-01,16.977
A,REN_ELC,PC,FR,2014-01-01,18.465
A,REN_ELC,PC,FR,2015-01-01,18.821
A,REN_ELC,PC,FR,2016-01-01,19.209
A,REN_ELC,PC,FR,2017-01-01,19.933
A,REN_ELC,PC,FR,2018-01-01,21.131
A,REN_ELC,PC,FR,2019-01-01,22.389
A,REN_ELC,PC,FR,2020-01-01,24.819
A,REN_ELC,PC,FR,2021-01-01,24.815
A,REN_ELC,PC,FR,2022-01-01,27.36
A,REN_ELC,PC,FR,2023-01-01,30.295
A,REN_ELC,PC,FR,2024-01-01,31.344
A,REN_ELC,PC,GE,2021-01-01,51.314
A,REN_ELC,PC,GE,2022-01-01,55.492
A,REN_ELC,PC,GE,2023-01-01,66.257
A,REN_ELC,PC,GE,2024-01-01,68.413
A,REN_ELC,PC,HR,2004-01-01,35.027
A,REN_ELC,PC,HR,2005-01-01,35.184
A,REN_ELC,PC,HR,2006-01-01,34.818
A,REN_ELC,PC,HR,2007-01-01,33.976
A,REN_ELC,PC,HR,2008-01-01,33.865
A,REN_ELC,PC,HR,2009-01-01,35.877
A,REN_ELC,PC,HR,2010-01-01,37.52
A,REN_ELC,PC,HR,2011-01-01,37.592
A,REN_ELC,PC,HR,2012-01-01,38.764
A,REN_ELC,PC,HR,2013-01-01,42.077
A,REN_ELC,PC,HR,2014-01-01,45.241
A,REN_ELC,PC,HR,2015-01-01,45.409
A,REN_ELC,PC,HR,2016-01-01,46.667
A,REN_ELC,PC,HR,2017-01-01,46.437
A,REN_ELC,PC,HR,2018-01-01,48.139
A,REN_ELC,PC,HR,2019-01-01,49.783
A,REN_ELC,PC,HR,2020-01-01,53.816
A,REN_ELC,PC,HR,2021-01-01,53.471
A,REN_ELC,PC,HR,2022-01-01,56.245
A,REN_ELC,PC,HR,2023-01-01,57.518
A,REN_ELC,PC,HR,2024-01-01,58.04
A,REN_ELC,PC,HU,2004-01-01,2.22
A,REN_ELC,PC,HU,2005-01-01,4.419
A,REN_ELC,PC,HU,2006-01-01,3.453
A,REN_ELC,PC,HU,2007-01-01,4.193
A,REN_ELC,PC,HU,2008-01-01,5.317
A,REN_ELC,PC,HU,2009-01-01,6.958
A,REN_ELC,PC,HU,2010-01-01,7.103
A,REN_ELC,PC,HU,2011-01-01,6.379
A,REN_ELC,PC,HU,2012-01-01,6.057
A,REN_ELC,PC,HU,2013-01-01,6.6
A,REN_ELC,PC,HU,2014-01-01,7.305
A,REN_ELC,PC,HU,2015-01-01,7.341
A,REN_ELC,PC,HU,2016-01-01,7.292
A,REN_ELC,PC,HU,2017-01-01,7.513
A,REN_ELC,PC,HU,2018-01-01,8.306
A,REN_ELC,PC,HU,2019-01-01,9.969
A,REN_ELC,PC,HU,2020-01-01,11.904
A,REN_ELC,PC,HU,2021-01-01,13.66
A,REN_ELC,PC,HU,2022-01-01,15.333
A,REN_ELC,PC,HU,2023-01-01,19.537
A,REN_ELC,PC,HU,2024-01-01,24.056
A,REN_ELC,PC,IE,2004-01-01,6.031
A,REN_ELC,PC,IE,2005-01-01,7.196
A,REN_ELC,PC,IE,2006-01-01,8.505
A,REN_ELC,PC,IE,2007-01-01,9.534
A,REN_ELC,PC,IE,2008-01-01,10.822
A,REN_ELC,PC,IE,2009-01-01,14.061
A,REN_ELC,PC,IE,2010-01-01,15.642
A,REN_ELC,PC,IE,2011-01-01,18.252
A,REN_ELC,PC,IE,2012-01-01,19.838
A,REN_ELC,PC,IE,2013-01-01,20.96
A,REN_ELC,PC,IE,2014-01-01,23.32
A,REN_ELC,PC,IE,2015-01-01,25.725
A,REN_ELC,PC,IE,2016-01-01,27.069
A,REN_ELC,PC,IE,2017-01-01,30.318
A,REN_ELC,PC,IE,2018-01-01,33.317
A,REN_ELC,PC,IE,2019-01-01,36.46
A,REN_ELC,PC,IE,2020-01-01,39.055
A,REN_ELC,PC,IE,2021-01-01,37.665
A,REN_ELC,PC,IE,2022-01-01,37.387
A,REN_ELC,PC,IE,2023-01-01,40.43
A,REN_ELC,PC,IE,2024-01-01,41.336
A,REN_ELC,PC,IS,2004-01-01,93.148
A,REN_ELC,PC,IS,2005-01-01,94.928
A,REN_ELC,PC,IS,2006-01-01,93.497
A,REN_ELC,PC,IS,2007-01-01,113.7
A,REN_ELC,PC,IS,2008-01-01,90.847
A,REN_ELC,PC,IS,2009-01-01,92.861
A,REN_ELC,PC,IS,2010-01-01,92.419
A,REN_ELC,PC,IS,2011-01-01,93.915
A,REN_ELC,PC,IS,2012-01-01,95.422
A,REN_ELC,PC,IS,2013-01-01,96.719
A,REN_ELC,PC,IS,2014-01-01,97.063
A,REN_ELC,PC,IS,2015-01-01,93.11
A,REN_ELC,PC,IS,2016-01-01,95.31
A,REN_ELC,PC,IS,2017-01-01,93.376
A,REN_ELC,PC,IS,2018-01-01,98.497
A,REN_ELC,PC,IS,2019-01-01,100.64
A,REN_ELC,PC,IS,2020-01-01,102.709
A,REN_ELC,PC,IS,2021-01-01,99.536
A,REN_ELC,PC,IS,2022-01-01,98.674
A,REN_ELC,PC,IS,2023-01-01,99.896
A,REN_ELC,PC,IS,2024-01-01,102.443
A,REN_ELC,PC,IT,2004-01-01,16.086
A,REN_ELC,PC,IT,2005-01-01,16.293
A,REN_ELC,PC,IT,2006-01-01,15.926
A,REN_ELC,PC,IT,2007-01-01,15.954
A,REN_ELC,PC,IT,2008-01-01,16.645
A,REN_ELC,PC,IT,2009-01-01,18.807
A,REN_ELC,PC,IT,2010-01-01,20.091
A,REN_ELC,PC,IT,2011-01-01,23.546
